item_id,shop_id,drink_name,drink_category,flavor,available_hot,available_iced,size,min_price,max_price,milk_options,matcha_type_claim,menu_source,menu_url,date_collected,price_is_starting,extraction_evidence,review_status,analytics_price,has_price,has_flavor,is_flavored,has_matcha_type_claim,milk_option_count,size_option_count
SEA015-AI-001,SEA015,Premium Matcha Brulee,Matcha Latte,Original,False,True,,7.0,7.0,,Sugimoto,Official Website,https://www.tamaribarseattle.com/food-1,2026-08-29,False,Premium Matcha Brulee — matcha creme brulee made with premium Sugimoto Tea Company matcha — $7,Reviewed,7.0,True,True,False,True,0,0
SEA015-AI-002,SEA015,Baiten Soft Serve - Matcha,Matcha Dessert,Original,False,False,,7.0,7.0,,,Official Website,https://www.tamaribarseattle.com/food-1,2026-08-29,False,Baiten Soft Serve - Matcha — vanilla soft serve with Matcha syrup option — $7,Reviewed,7.0,True,True,False,False,0,0
SEA015-AI-003,SEA015,Frozen Cookie Sandwich - Matcha,Matcha Dessert,Original,False,False,,7.0,7.0,,Sugimoto,Official Website,https://www.tamaribarseattle.com/food-1,2026-08-29,False,Frozen Cookie Sandwich - Matcha — Matcha tea cookie option; subject to availability — $7,Reviewed,7.0,True,True,False,True,0,0
SEA015-AI-004,SEA015,Hot Matcha Tea,Matcha,Original,True,False,,3.0,3.0,,,Official Website,https://www.tamaribarseattle.com/food-1,2026-08-29,False,Hot Matcha Tea — Matcha tea option — $3,Reviewed,3.0,True,True,False,False,0,0
ITM045,SEA016,Matcha Latte,Matcha Latte,Original,True,True,Medium,7.0,7.0,Oat,,Google Maps Menu,"https://www.google.com/search?gs_ssp=eJzj4tVP1zc0LM9IK08yM6gwYLRSNagwNbE0MDQ1SzRPTjM3NTc3tzKoMDZPSTI1NzI3Sba0NAGKe4mUJeakKuQmliRnJCqoKSTnp6WlpgIAJXwV2Q&q=vale+matcha+%26+coffee&rlz=1C5CHFA_enUS1120US1121&oq=Vale+Matcha+%26+Coffee&gs_lcrp=EgZjaHJvbWUqEggBEC4YExivARjHARiABBiOBTIOCAAQRRgTGDkY4wIYgAQyEggBEC4YExivARjHARiABBiOBTIJCAIQABgTGIAEMgkIAxAAGBMYgAQyCggEEAAYExgWGB4yCggFEAAYExgWGB4yCggGEAAYExgWGB4yCggHEAAYExgWGB4yCggIEAAYExgWGB4yCggJEAAYExgWGB7SAQgzMDAzajBqNKgCA7ACAfEFRfLB-oQFhyo&sourceid=chrome&source=chrome.ob&ie=UTF-8#lpg=cid:CgIYIQ%3D%3D,ik:CAoSHENJQUJJaEJuTmh5UVJnenkyZFQtOUJZUGNOZFI%3D",2026-08-31,False,Human-verified against official menu,Reviewed,7.0,True,True,False,False,1,1
ITM046,SEA016,Matcha Tea,Matcha,Original,True,True,Medium,6.0,6.0,,,Google Maps Menu,"https://www.google.com/search?gs_ssp=eJzj4tVP1zc0LM9IK08yM6gwYLRSNagwNbE0MDQ1SzRPTjM3NTc3tzKoMDZPSTI1NzI3Sba0NAGKe4mUJeakKuQmliRnJCqoKSTnp6WlpgIAJXwV2Q&q=vale+matcha+%26+coffee&rlz=1C5CHFA_enUS1120US1121&oq=Vale+Matcha+%26+Coffee&gs_lcrp=EgZjaHJvbWUqEggBEC4YExivARjHARiABBiOBTIOCAAQRRgTGDkY4wIYgAQyEggBEC4YExivARjHARiABBiOBTIJCAIQABgTGIAEMgkIAxAAGBMYgAQyCggEEAAYExgWGB4yCggFEAAYExgWGB4yCggGEAAYExgWGB4yCggHEAAYExgWGB4yCggIEAAYExgWGB4yCggJEAAYExgWGB7SAQgzMDAzajBqNKgCA7ACAfEFRfLB-oQFhyo&sourceid=chrome&source=chrome.ob&ie=UTF-8#lpg=cid:CgIYIQ%3D%3D,ik:CAoSHENJQUJJaEJuTmh5UVJnenkyZFQtOUJZUGNOZFI%3D",2026-08-31,False,Human-verified against official menu,Reviewed,6.0,True,True,False,False,0,1
ITM047,SEA016,Double Matcha Latte,Matcha Latte,Original,False,True,Medium,8.5,8.5,Oat,,Google Maps Menu,"https://www.google.com/search?gs_ssp=eJzj4tVP1zc0LM9IK08yM6gwYLRSNagwNbE0MDQ1SzRPTjM3NTc3tzKoMDZPSTI1NzI3Sba0NAGKe4mUJeakKuQmliRnJCqoKSTnp6WlpgIAJXwV2Q&q=vale+matcha+%26+coffee&rlz=1C5CHFA_enUS1120US1121&oq=Vale+Matcha+%26+Coffee&gs_lcrp=EgZjaHJvbWUqEggBEC4YExivARjHARiABBiOBTIOCAAQRRgTGDkY4wIYgAQyEggBEC4YExivARjHARiABBiOBTIJCAIQABgTGIAEMgkIAxAAGBMYgAQyCggEEAAYExgWGB4yCggFEAAYExgWGB4yCggGEAAYExgWGB4yCggHEAAYExgWGB4yCggIEAAYExgWGB4yCggJEAAYExgWGB7SAQgzMDAzajBqNKgCA7ACAfEFRfLB-oQFhyo&sourceid=chrome&source=chrome.ob&ie=UTF-8#lpg=cid:CgIYIQ%3D%3D,ik:CAoSHENJQUJJaEJuTmh5UVJnenkyZFQtOUJZUGNOZFI%3D",2026-08-31,False,Human-verified against official menu,Reviewed,8.5,True,True,False,False,1,1
ITM048,SEA016,Butter Pecan Matcha Latte,Matcha Latte,Butter Pecan,False,True,Medium,8.0,8.0,Oat,,Google Maps Menu,"https://www.google.com/search?gs_ssp=eJzj4tVP1zc0LM9IK08yM6gwYLRSNagwNbE0MDQ1SzRPTjM3NTc3tzKoMDZPSTI1NzI3Sba0NAGKe4mUJeakKuQmliRnJCqoKSTnp6WlpgIAJXwV2Q&q=vale+matcha+%26+coffee&rlz=1C5CHFA_enUS1120US1121&oq=Vale+Matcha+%26+Coffee&gs_lcrp=EgZjaHJvbWUqEggBEC4YExivARjHARiABBiOBTIOCAAQRRgTGDkY4wIYgAQyEggBEC4YExivARjHARiABBiOBTIJCAIQABgTGIAEMgkIAxAAGBMYgAQyCggEEAAYExgWGB4yCggFEAAYExgWGB4yCggGEAAYExgWGB4yCggHEAAYExgWGB4yCggIEAAYExgWGB4yCggJEAAYExgWGB7SAQgzMDAzajBqNKgCA7ACAfEFRfLB-oQFhyo&sourceid=chrome&source=chrome.ob&ie=UTF-8#lpg=cid:CgIYIQ%3D%3D,ik:CAoSHENJQUJJaEJuTmh5UVJnenkyZFQtOUJZUGNOZFI%3D",2026-08-31,False,Human-verified against official menu,Reviewed,8.0,True,True,True,False,1,1
ITM049,SEA016,Cherry Blossom Matcha Latte,Matcha Latte,Cherry Blossom,False,True,Medium,8.5,8.5,Oat,,Google Maps Menu,"https://www.google.com/search?gs_ssp=eJzj4tVP1zc0LM9IK08yM6gwYLRSNagwNbE0MDQ1SzRPTjM3NTc3tzKoMDZPSTI1NzI3Sba0NAGKe4mUJeakKuQmliRnJCqoKSTnp6WlpgIAJXwV2Q&q=vale+matcha+%26+coffee&rlz=1C5CHFA_enUS1120US1121&oq=Vale+Matcha+%26+Coffee&gs_lcrp=EgZjaHJvbWUqEggBEC4YExivARjHARiABBiOBTIOCAAQRRgTGDkY4wIYgAQyEggBEC4YExivARjHARiABBiOBTIJCAIQABgTGIAEMgkIAxAAGBMYgAQyCggEEAAYExgWGB4yCggFEAAYExgWGB4yCggGEAAYExgWGB4yCggHEAAYExgWGB4yCggIEAAYExgWGB4yCggJEAAYExgWGB7SAQgzMDAzajBqNKgCA7ACAfEFRfLB-oQFhyo&sourceid=chrome&source=chrome.ob&ie=UTF-8#lpg=cid:CgIYIQ%3D%3D,ik:CAoSHENJQUJJaEJuTmh5UVJnenkyZFQtOUJZUGNOZFI%3D",2026-08-31,False,Human-verified against official menu,Reviewed,8.5,True,True,True,False,1,1
ITM050,SEA016,Banana Caramel Matcha Latte,Matcha Latte,Banana,False,True,Medium,8.0,8.0,Oat,,Google Maps Menu,"https://www.google.com/search?gs_ssp=eJzj4tVP1zc0LM9IK08yM6gwYLRSNagwNbE0MDQ1SzRPTjM3NTc3tzKoMDZPSTI1NzI3Sba0NAGKe4mUJeakKuQmliRnJCqoKSTnp6WlpgIAJXwV2Q&q=vale+matcha+%26+coffee&rlz=1C5CHFA_enUS1120US1121&oq=Vale+Matcha+%26+Coffee&gs_lcrp=EgZjaHJvbWUqEggBEC4YExivARjHARiABBiOBTIOCAAQRRgTGDkY4wIYgAQyEggBEC4YExivARjHARiABBiOBTIJCAIQABgTGIAEMgkIAxAAGBMYgAQyCggEEAAYExgWGB4yCggFEAAYExgWGB4yCggGEAAYExgWGB4yCggHEAAYExgWGB4yCggIEAAYExgWGB4yCggJEAAYExgWGB7SAQgzMDAzajBqNKgCA7ACAfEFRfLB-oQFhyo&sourceid=chrome&source=chrome.ob&ie=UTF-8#lpg=cid:CgIYIQ%3D%3D,ik:CAoSHENJQUJJaEJuTmh5UVJnenkyZFQtOUJZUGNOZFI%3D",2026-08-31,False,Human-verified against official menu,Reviewed,8.0,True,True,True,False,1,1
ITM051,SEA016,Maple Cardamom Matcha Latte,Matcha Latte,Maple,False,True,Medium,8.0,8.0,Oat,,Google Maps Menu,"https://www.google.com/search?gs_ssp=eJzj4tVP1zc0LM9IK08yM6gwYLRSNagwNbE0MDQ1SzRPTjM3NTc3tzKoMDZPSTI1NzI3Sba0NAGKe4mUJeakKuQmliRnJCqoKSTnp6WlpgIAJXwV2Q&q=vale+matcha+%26+coffee&rlz=1C5CHFA_enUS1120US1121&oq=Vale+Matcha+%26+Coffee&gs_lcrp=EgZjaHJvbWUqEggBEC4YExivARjHARiABBiOBTIOCAAQRRgTGDkY4wIYgAQyEggBEC4YExivARjHARiABBiOBTIJCAIQABgTGIAEMgkIAxAAGBMYgAQyCggEEAAYExgWGB4yCggFEAAYExgWGB4yCggGEAAYExgWGB4yCggHEAAYExgWGB4yCggIEAAYExgWGB4yCggJEAAYExgWGB7SAQgzMDAzajBqNKgCA7ACAfEFRfLB-oQFhyo&sourceid=chrome&source=chrome.ob&ie=UTF-8#lpg=cid:CgIYIQ%3D%3D,ik:CAoSHENJQUJJaEJuTmh5UVJnenkyZFQtOUJZUGNOZFI%3D",2026-08-31,False,Human-verified against official menu,Reviewed,8.0,True,True,True,False,1,1
ITM052,SEA016,Albion Strawberry Matcha Latte,Matcha Latte,Strawberry,False,True,Medium,8.5,8.5,Oat,,Google Maps Menu,"https://www.google.com/search?gs_ssp=eJzj4tVP1zc0LM9IK08yM6gwYLRSNagwNbE0MDQ1SzRPTjM3NTc3tzKoMDZPSTI1NzI3Sba0NAGKe4mUJeakKuQmliRnJCqoKSTnp6WlpgIAJXwV2Q&q=vale+matcha+%26+coffee&rlz=1C5CHFA_enUS1120US1121&oq=Vale+Matcha+%26+Coffee&gs_lcrp=EgZjaHJvbWUqEggBEC4YExivARjHARiABBiOBTIOCAAQRRgTGDkY4wIYgAQyEggBEC4YExivARjHARiABBiOBTIJCAIQABgTGIAEMgkIAxAAGBMYgAQyCggEEAAYExgWGB4yCggFEAAYExgWGB4yCggGEAAYExgWGB4yCggHEAAYExgWGB4yCggIEAAYExgWGB4yCggJEAAYExgWGB7SAQgzMDAzajBqNKgCA7ACAfEFRfLB-oQFhyo&sourceid=chrome&source=chrome.ob&ie=UTF-8#lpg=cid:CgIYIQ%3D%3D,ik:CAoSHENJQUJJaEJuTmh5UVJnenkyZFQtOUJZUGNOZFI%3D",2026-08-31,False,Human-verified against official menu,Reviewed,8.5,True,True,True,False,1,1
SEA017-AI-001,SEA017,Vanilla Matcha,Matcha Latte,Vanilla,False,True,,7.0,7.0,Oat; Almond; Soy,Sugimoto,Official Order App,https://www.toasttab.com/local/order/elixir-cafe-4524-university-way-ne/item-cardamom-rose-matcha_51c5b3ca-5b51-484e-bc8d-7e62a4d6692c,2026-08-29,False,Vanilla Matcha — house-made vanilla syrup with Sugimoto Matcha — $7.00,Reviewed,7.0,True,True,True,True,3,0
SEA017-AI-002,SEA017,Strawberry Matcha,Matcha Latte,Strawberry,False,True,,8.0,8.0,Oat; Almond; Soy,Sugimoto,Official Order App,https://www.toasttab.com/local/order/elixir-cafe-4524-university-way-ne/item-cardamom-rose-matcha_51c5b3ca-5b51-484e-bc8d-7e62a4d6692c,2026-08-29,False,"Strawberry Matcha — local strawberries, house-made simple syrup, Sugimoto Matcha — $8.00",Reviewed,8.0,True,True,True,True,3,0
SEA017-AI-003,SEA017,Cardamom Rose Matcha,Matcha Latte,Cardamom; Rose,False,True,,7.0,7.0,Oat; Almond; Soy,Sugimoto,Official Order App,https://www.toasttab.com/local/order/elixir-cafe-4524-university-way-ne/item-cardamom-rose-matcha_51c5b3ca-5b51-484e-bc8d-7e62a4d6692c,2026-08-29,False,Cardamom Rose Matcha — house-made cardamom and rose syrup with Sugimoto Matcha — $7.00,Reviewed,7.0,True,True,True,True,3,0
SEA017-AI-004,SEA017,Mad Tea Party,Matcha Dessert,Original,False,False,,12.0,12.0,,,Official Order App,https://www.toasttab.com/local/order/elixir-cafe-4524-university-way-ne/item-cardamom-rose-matcha_51c5b3ca-5b51-484e-bc8d-7e62a4d6692c,2026-08-29,False,"Mad Tea Party — matcha cake, London Fog ice cream, lavender shortbread crumbles, cucumber dill gel, raspberry yuzu sauce — $12.00",Reviewed,12.0,True,True,False,False,0,0
SEA017-AI-005,SEA017,Matcha Strawberry Parfait,Matcha Dessert,Strawberry,False,False,,11.5,11.5,,,Official Order App,https://www.toasttab.com/local/order/elixir-cafe-4524-university-way-ne/item-cardamom-rose-matcha_51c5b3ca-5b51-484e-bc8d-7e62a4d6692c,2026-08-29,False,"Matcha Strawberry Parfait — matcha ice cream, strawberry compote, lavender shortbread crumble, whipped cream — $11.50",Reviewed,11.5,True,True,True,False,0,0
ITM053,SEA018,Matcha,Matcha,Original,False,True,,6.5,6.5,,Ceremonial,Google Maps Menu,https://www.google.com/search?q=Jin+Jin+Matcha&rlz=1C5CHFA_enUS1120US1121&oq=Jin+Jin+Matcha&gs_lcrp=EgZjaHJvbWUyBggAEEUYOTISCAEQLhgTGK8BGMcBGIAEGI4FMg8IAhAuGBMYrwEYxwEYgAQyCQgDEAAYExiABDIJCAQQABgTGIAEMgkIBRAAGBMYgAQyCQgGEAAYExiABDIJCAcQABgTGIAEMgkICBAAGBMYgAQyCQgJEAAYExiABNIBBzM5MGowajSoAgCwAgE&sourceid=chrome&source=chrome.ob&ie=UTF-8#sv=CAESzQEKuQEStgEKd0FKaVQ0dEplTDZ1WFJfby1ZXy1RbUM1bVhJbW1hdWd4UFNrcUlnbXVWTHFoTERTUXJja3Y3c2VKcEIyN1h1ZWt5a3g4RmRWRnllcTU1YTNDUklvSUpmOVBsdlpUZnBGZUxLbW1HQnVGU0N4Nnl2TjAtdUtxVjZnEhdTdkNWYXV6WklvaWYwUEVQcjdDdTRRVRoiQURzcjlmUlNWcWN0NGtGVG5xVjZXdTZ0cVlGLURwUmZQdxIEODA3NhoBMyoAMAA4AUAAGAAgwYHy1QhKAhAC,2026-08-31,False,Human-verified against official menu,Reviewed,6.5,True,True,False,True,0,0
ITM054,SEA018,Matcha Latte,Matcha Latte,Original,False,True,,7.5,7.5,Whole; Oat; Almond,Ceremonial,Google Maps Menu,https://www.google.com/search?q=Jin+Jin+Matcha&rlz=1C5CHFA_enUS1120US1121&oq=Jin+Jin+Matcha&gs_lcrp=EgZjaHJvbWUyBggAEEUYOTISCAEQLhgTGK8BGMcBGIAEGI4FMg8IAhAuGBMYrwEYxwEYgAQyCQgDEAAYExiABDIJCAQQABgTGIAEMgkIBRAAGBMYgAQyCQgGEAAYExiABDIJCAcQABgTGIAEMgkICBAAGBMYgAQyCQgJEAAYExiABNIBBzM5MGowajSoAgCwAgE&sourceid=chrome&source=chrome.ob&ie=UTF-8#sv=CAESzQEKuQEStgEKd0FKaVQ0dEplTDZ1WFJfby1ZXy1RbUM1bVhJbW1hdWd4UFNrcUlnbXVWTHFoTERTUXJja3Y3c2VKcEIyN1h1ZWt5a3g4RmRWRnllcTU1YTNDUklvSUpmOVBsdlpUZnBGZUxLbW1HQnVGU0N4Nnl2TjAtdUtxVjZnEhdTdkNWYXV6WklvaWYwUEVQcjdDdTRRVRoiQURzcjlmUlNWcWN0NGtGVG5xVjZXdTZ0cVlGLURwUmZQdxIEODA3NhoBMyoAMAA4AUAAGAAgwYHy1QhKAhAC,2026-08-31,False,Human-verified against official menu,Reviewed,7.5,True,True,False,True,3,0
ITM055,SEA018,Banana Matcha,Matcha Latte,Banana,False,True,,8.0,8.0,Whole; Oat; Almond,Ceremonial,Google Maps Menu,https://www.google.com/search?q=Jin+Jin+Matcha&rlz=1C5CHFA_enUS1120US1121&oq=Jin+Jin+Matcha&gs_lcrp=EgZjaHJvbWUyBggAEEUYOTISCAEQLhgTGK8BGMcBGIAEGI4FMg8IAhAuGBMYrwEYxwEYgAQyCQgDEAAYExiABDIJCAQQABgTGIAEMgkIBRAAGBMYgAQyCQgGEAAYExiABDIJCAcQABgTGIAEMgkICBAAGBMYgAQyCQgJEAAYExiABNIBBzM5MGowajSoAgCwAgE&sourceid=chrome&source=chrome.ob&ie=UTF-8#sv=CAESzQEKuQEStgEKd0FKaVQ0dEplTDZ1WFJfby1ZXy1RbUM1bVhJbW1hdWd4UFNrcUlnbXVWTHFoTERTUXJja3Y3c2VKcEIyN1h1ZWt5a3g4RmRWRnllcTU1YTNDUklvSUpmOVBsdlpUZnBGZUxLbW1HQnVGU0N4Nnl2TjAtdUtxVjZnEhdTdkNWYXV6WklvaWYwUEVQcjdDdTRRVRoiQURzcjlmUlNWcWN0NGtGVG5xVjZXdTZ0cVlGLURwUmZQdxIEODA3NhoBMyoAMAA4AUAAGAAgwYHy1QhKAhAC,2026-08-31,False,Human-verified against official menu,Reviewed,8.0,True,True,True,True,3,0
ITM056,SEA018,Black Sesame Matcha,Matcha Latte,Black Sesame,False,True,,8.0,8.0,Whole; Oat; Almond,Ceremonial,Google Maps Menu,https://www.google.com/search?q=Jin+Jin+Matcha&rlz=1C5CHFA_enUS1120US1121&oq=Jin+Jin+Matcha&gs_lcrp=EgZjaHJvbWUyBggAEEUYOTISCAEQLhgTGK8BGMcBGIAEGI4FMg8IAhAuGBMYrwEYxwEYgAQyCQgDEAAYExiABDIJCAQQABgTGIAEMgkIBRAAGBMYgAQyCQgGEAAYExiABDIJCAcQABgTGIAEMgkICBAAGBMYgAQyCQgJEAAYExiABNIBBzM5MGowajSoAgCwAgE&sourceid=chrome&source=chrome.ob&ie=UTF-8#sv=CAESzQEKuQEStgEKd0FKaVQ0dEplTDZ1WFJfby1ZXy1RbUM1bVhJbW1hdWd4UFNrcUlnbXVWTHFoTERTUXJja3Y3c2VKcEIyN1h1ZWt5a3g4RmRWRnllcTU1YTNDUklvSUpmOVBsdlpUZnBGZUxLbW1HQnVGU0N4Nnl2TjAtdUtxVjZnEhdTdkNWYXV6WklvaWYwUEVQcjdDdTRRVRoiQURzcjlmUlNWcWN0NGtGVG5xVjZXdTZ0cVlGLURwUmZQdxIEODA3NhoBMyoAMAA4AUAAGAAgwYHy1QhKAhAC,2026-08-31,False,Human-verified against official menu,Reviewed,8.0,True,True,True,True,3,0
ITM057,SEA018,Blueberry Matcha,Matcha Latte,Blueberry,False,True,,8.0,8.0,Whole; Oat; Almond,Ceremonial,Google Maps Menu,https://www.google.com/search?q=Jin+Jin+Matcha&rlz=1C5CHFA_enUS1120US1121&oq=Jin+Jin+Matcha&gs_lcrp=EgZjaHJvbWUyBggAEEUYOTISCAEQLhgTGK8BGMcBGIAEGI4FMg8IAhAuGBMYrwEYxwEYgAQyCQgDEAAYExiABDIJCAQQABgTGIAEMgkIBRAAGBMYgAQyCQgGEAAYExiABDIJCAcQABgTGIAEMgkICBAAGBMYgAQyCQgJEAAYExiABNIBBzM5MGowajSoAgCwAgE&sourceid=chrome&source=chrome.ob&ie=UTF-8#sv=CAESzQEKuQEStgEKd0FKaVQ0dEplTDZ1WFJfby1ZXy1RbUM1bVhJbW1hdWd4UFNrcUlnbXVWTHFoTERTUXJja3Y3c2VKcEIyN1h1ZWt5a3g4RmRWRnllcTU1YTNDUklvSUpmOVBsdlpUZnBGZUxLbW1HQnVGU0N4Nnl2TjAtdUtxVjZnEhdTdkNWYXV6WklvaWYwUEVQcjdDdTRRVRoiQURzcjlmUlNWcWN0NGtGVG5xVjZXdTZ0cVlGLURwUmZQdxIEODA3NhoBMyoAMAA4AUAAGAAgwYHy1QhKAhAC,2026-08-31,False,Human-verified against official menu,Reviewed,8.0,True,True,True,True,3,0
ITM058,SEA018,Hot Girl Matcha,Matcha Latte,Vanilla,False,True,,8.5,8.5,Whole; Oat; Almond,Ceremonial,Google Maps Menu,https://www.google.com/search?q=Jin+Jin+Matcha&rlz=1C5CHFA_enUS1120US1121&oq=Jin+Jin+Matcha&gs_lcrp=EgZjaHJvbWUyBggAEEUYOTISCAEQLhgTGK8BGMcBGIAEGI4FMg8IAhAuGBMYrwEYxwEYgAQyCQgDEAAYExiABDIJCAQQABgTGIAEMgkIBRAAGBMYgAQyCQgGEAAYExiABDIJCAcQABgTGIAEMgkICBAAGBMYgAQyCQgJEAAYExiABNIBBzM5MGowajSoAgCwAgE&sourceid=chrome&source=chrome.ob&ie=UTF-8#sv=CAESzQEKuQEStgEKd0FKaVQ0dEplTDZ1WFJfby1ZXy1RbUM1bVhJbW1hdWd4UFNrcUlnbXVWTHFoTERTUXJja3Y3c2VKcEIyN1h1ZWt5a3g4RmRWRnllcTU1YTNDUklvSUpmOVBsdlpUZnBGZUxLbW1HQnVGU0N4Nnl2TjAtdUtxVjZnEhdTdkNWYXV6WklvaWYwUEVQcjdDdTRRVRoiQURzcjlmUlNWcWN0NGtGVG5xVjZXdTZ0cVlGLURwUmZQdxIEODA3NhoBMyoAMAA4AUAAGAAgwYHy1QhKAhAC,2026-08-31,False,Human-verified against official menu,Reviewed,8.5,True,True,True,True,3,0
ITM059,SEA018,Hunmee's Way Matcha,Matcha Latte,Original,False,True,,8.0,8.0,Whole; Oat; Almond,Ceremonial,Google Maps Menu,https://www.google.com/search?q=Jin+Jin+Matcha&rlz=1C5CHFA_enUS1120US1121&oq=Jin+Jin+Matcha&gs_lcrp=EgZjaHJvbWUyBggAEEUYOTISCAEQLhgTGK8BGMcBGIAEGI4FMg8IAhAuGBMYrwEYxwEYgAQyCQgDEAAYExiABDIJCAQQABgTGIAEMgkIBRAAGBMYgAQyCQgGEAAYExiABDIJCAcQABgTGIAEMgkICBAAGBMYgAQyCQgJEAAYExiABNIBBzM5MGowajSoAgCwAgE&sourceid=chrome&source=chrome.ob&ie=UTF-8#sv=CAESzQEKuQEStgEKd0FKaVQ0dEplTDZ1WFJfby1ZXy1RbUM1bVhJbW1hdWd4UFNrcUlnbXVWTHFoTERTUXJja3Y3c2VKcEIyN1h1ZWt5a3g4RmRWRnllcTU1YTNDUklvSUpmOVBsdlpUZnBGZUxLbW1HQnVGU0N4Nnl2TjAtdUtxVjZnEhdTdkNWYXV6WklvaWYwUEVQcjdDdTRRVRoiQURzcjlmUlNWcWN0NGtGVG5xVjZXdTZ0cVlGLURwUmZQdxIEODA3NhoBMyoAMAA4AUAAGAAgwYHy1QhKAhAC,2026-08-31,False,Human-verified against official menu,Reviewed,8.0,True,True,False,True,3,0
ITM060,SEA018,Lavender Matcha,Matcha Latte,Lavender,False,True,,8.0,8.0,Whole; Oat; Almond,Ceremonial,Google Maps Menu,https://www.google.com/search?q=Jin+Jin+Matcha&rlz=1C5CHFA_enUS1120US1121&oq=Jin+Jin+Matcha&gs_lcrp=EgZjaHJvbWUyBggAEEUYOTISCAEQLhgTGK8BGMcBGIAEGI4FMg8IAhAuGBMYrwEYxwEYgAQyCQgDEAAYExiABDIJCAQQABgTGIAEMgkIBRAAGBMYgAQyCQgGEAAYExiABDIJCAcQABgTGIAEMgkICBAAGBMYgAQyCQgJEAAYExiABNIBBzM5MGowajSoAgCwAgE&sourceid=chrome&source=chrome.ob&ie=UTF-8#sv=CAESzQEKuQEStgEKd0FKaVQ0dEplTDZ1WFJfby1ZXy1RbUM1bVhJbW1hdWd4UFNrcUlnbXVWTHFoTERTUXJja3Y3c2VKcEIyN1h1ZWt5a3g4RmRWRnllcTU1YTNDUklvSUpmOVBsdlpUZnBGZUxLbW1HQnVGU0N4Nnl2TjAtdUtxVjZnEhdTdkNWYXV6WklvaWYwUEVQcjdDdTRRVRoiQURzcjlmUlNWcWN0NGtGVG5xVjZXdTZ0cVlGLURwUmZQdxIEODA3NhoBMyoAMAA4AUAAGAAgwYHy1QhKAhAC,2026-08-31,False,Human-verified against official menu,Reviewed,8.0,True,True,True,True,3,0
ITM061,SEA018,Matcha Einspanner,Matcha Latte,Original,False,True,,8.0,8.0,Whole; Oat; Almond,Ceremonial,Google Maps Menu,https://www.google.com/search?q=Jin+Jin+Matcha&rlz=1C5CHFA_enUS1120US1121&oq=Jin+Jin+Matcha&gs_lcrp=EgZjaHJvbWUyBggAEEUYOTISCAEQLhgTGK8BGMcBGIAEGI4FMg8IAhAuGBMYrwEYxwEYgAQyCQgDEAAYExiABDIJCAQQABgTGIAEMgkIBRAAGBMYgAQyCQgGEAAYExiABDIJCAcQABgTGIAEMgkICBAAGBMYgAQyCQgJEAAYExiABNIBBzM5MGowajSoAgCwAgE&sourceid=chrome&source=chrome.ob&ie=UTF-8#sv=CAESzQEKuQEStgEKd0FKaVQ0dEplTDZ1WFJfby1ZXy1RbUM1bVhJbW1hdWd4UFNrcUlnbXVWTHFoTERTUXJja3Y3c2VKcEIyN1h1ZWt5a3g4RmRWRnllcTU1YTNDUklvSUpmOVBsdlpUZnBGZUxLbW1HQnVGU0N4Nnl2TjAtdUtxVjZnEhdTdkNWYXV6WklvaWYwUEVQcjdDdTRRVRoiQURzcjlmUlNWcWN0NGtGVG5xVjZXdTZ0cVlGLURwUmZQdxIEODA3NhoBMyoAMAA4AUAAGAAgwYHy1QhKAhAC,2026-08-31,False,Human-verified against official menu,Reviewed,8.0,True,True,False,True,3,0
ITM062,SEA018,Misugaru,Matcha,Black Sesame,False,True,,8.0,8.0,Whole; Oat; Almond,Ceremonial,Google Maps Menu,https://www.google.com/search?q=Jin+Jin+Matcha&rlz=1C5CHFA_enUS1120US1121&oq=Jin+Jin+Matcha&gs_lcrp=EgZjaHJvbWUyBggAEEUYOTISCAEQLhgTGK8BGMcBGIAEGI4FMg8IAhAuGBMYrwEYxwEYgAQyCQgDEAAYExiABDIJCAQQABgTGIAEMgkIBRAAGBMYgAQyCQgGEAAYExiABDIJCAcQABgTGIAEMgkICBAAGBMYgAQyCQgJEAAYExiABNIBBzM5MGowajSoAgCwAgE&sourceid=chrome&source=chrome.ob&ie=UTF-8#sv=CAESzQEKuQEStgEKd0FKaVQ0dEplTDZ1WFJfby1ZXy1RbUM1bVhJbW1hdWd4UFNrcUlnbXVWTHFoTERTUXJja3Y3c2VKcEIyN1h1ZWt5a3g4RmRWRnllcTU1YTNDUklvSUpmOVBsdlpUZnBGZUxLbW1HQnVGU0N4Nnl2TjAtdUtxVjZnEhdTdkNWYXV6WklvaWYwUEVQcjdDdTRRVRoiQURzcjlmUlNWcWN0NGtGVG5xVjZXdTZ0cVlGLURwUmZQdxIEODA3NhoBMyoAMAA4AUAAGAAgwYHy1QhKAhAC,2026-08-31,False,Human-verified against official menu,Reviewed,8.0,True,True,True,True,3,0
